"\"May 13, 2020\"","\"May 13, 2020\"",Indoor Run / Jog,527,3.98594,2458,10.2778,7.48804,5.83782,8.01278,,8613,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4284481870
"\"May 13, 2020\"","\"May 11, 2020\"",Indoor Run / Jog,529,3.91589,2467,10.5,7.54564,5.71431,7.95161,,8461,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4281968536
"\"May 9, 2020\"","\"May 9, 2020\"",Indoor Run / Jog,542,0,2531,0,0,0,0,0,0,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4269174076
"\"May 7, 2020\"","\"May 7, 2020\"",Run,570,4.02722,2482,10.2718,8.56125,5.84125,7.00832,,6446,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4261779778
"\"May 7, 2020\"","\"May 7, 2020\"",Indoor Run / Jog,541,0,2523,0,0,0,0,0,0,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4261771879
"\"May 6, 2020\"","\"May 6, 2020\"",Indoor Run / Jog,646,4.83499,3013,10.3861,7.43937,5.77695,8.0652,,10447,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4257285061
"\"May 5, 2020\"","\"May 5, 2020\"",Indoor Run / Jog,512,4.0,2391,9.9625,0,6.02258,0,,8643,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4252977457
"\"May 3, 2020\"","\"May 3, 2020\"",Indoor Run / Jog,521,3.97675,2429,10.18,7.98434,5.8939,7.51471,,8593,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4244681461
"\"May 2, 2020\"","\"May 2, 2020\"",Indoor Run / Jog,512,4.00959,2387,9.92205,5.04151,6.04713,11.9012,,8664,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4239781423
"\"April 29, 2020\"","\"April 29, 2020\"",Indoor Run / Jog,532,4.02347,2482,10.2813,7.3126,5.83582,8.20501,,8694,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4228093057
"\"April 28, 2020\"","\"April 28, 2020\"",Run,570,3.99869,2508,10.4534,8.29131,5.73975,7.23649,,6504,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4224434968
"\"April 28, 2020\"","\"April 28, 2020\"",Indoor Run / Jog,546,0,2548,0,0,0,0,0,0,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4224434176
"\"April 27, 2020\"","\"April 27, 2020\"",Indoor Run / Jog,542,3.96834,2530,10.6258,7.46362,5.64666,8.03899,,8575,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4220100796
"\"April 27, 2020\"","\"April 24, 2020\"",Indoor Run / Jog,599,3.95302,2794,11.78,7.3204,5.09337,8.19627,,8542,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4219885288
"\"April 24, 2020\"","\"April 11, 2020\"",Run,261,1.91166,1479,12.8945,10.7204,4.65313,5.59681,,3779,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4208606158
"\"April 24, 2020\"","\"April 8, 2020\"",Run,347,2.83589,2389,14.0403,9.54194,4.27342,6.28803,,6073,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4208606002
"\"April 24, 2020\"","\"April 4, 2020\"",Run,250,2.34645,2196,15.598,10.3802,3.84664,5.78024,,5549,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4208605834
"\"April 24, 2020\"","\"April 2, 2020\"",Run,333,2.85782,2470,14.4049,11.1342,4.16525,5.38878,,6269,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4208605702
"\"April 24, 2020\"","\"March 30, 2020\"",Run,393,2.96265,2379,13.3833,10.0571,4.4832,5.96591,,6065,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4208605570
"\"April 24, 2020\"","\"March 27, 2020\"",Run,465,3.32126,2456,12.3246,9.69718,4.8683,6.18737,,6294,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4208605417
"\"March 26, 2020\"","\"March 26, 2020\"",Indoor Run / Jog,296,1.78874,1379,12.8489,9.1676,4.66967,6.54479,,3865,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4108347946
"\"March 26, 2020\"","\"March 11, 2020\"",Indoor Run / Jog,1,0,6,0,11.5598,0,5.19039,,,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4108324774
"\"March 11, 2020\"","\"March 10, 2020\"",Indoor Run / Jog,1015,3.71704,4736,21.2355,7.58733,2.82545,7.90792,,8032,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4075866160
"\"March 10, 2020\"","\"March 9, 2020\"",Indoor Run / Jog,788,2.91261,3677,21.0407,7.7588,2.85162,7.73316,,6293,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4073701348
"\"March 9, 2020\"","\"March 6, 2020\"",Indoor Run / Jog,736,2.75633,3437,20.7825,8.90601,2.88705,6.73702,,5956,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4072253887
"\"March 6, 2020\"","\"March 5, 2020\"",Indoor Run / Jog,872,2.68581,4070,25.2562,9.10681,2.37565,6.58848,,5803,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4066725754
"\"March 5, 2020\"","\"March 3, 2020\"",Indoor Run / Jog,1385,2.70831,6465,39.7849,9.55012,1.50811,6.28265,,5852,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4065262948
"\"Feb. 28, 2020\"","\"Feb. 28, 2020\"",Indoor Run / Jog,636,2.3128,2968,21.3882,9.25409,2.80528,6.48362,,4997,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4054595464
